subdistrict,NAME_1,populatiuon,sewage_2055,Subdistric,,,,,,,
Machhlish,Chitapur,807,0.091492422,978,,,,,,,
Machhlish,Dewapur,481,0.05454356,978,,,,,,,
Machhlish,Sarai Dewa,1772,0.200970535,978,,,,,,,
Machhlish,Kariyanwa,11887,1.347949257,978,,,,,,,
Machhlish,Umari,936,0.10615467,978,,,,,,,
Machhlish,Karkoli,1550,0.17575147,978,,,,,,,
Machhlish,Bhatahar,7461,0.846109411,978,,,,,,,
Machhlish,Chauki Kala,4215,0.477989258,978,,,,,,,
Machhlish,Yakubpur,64,0.007233375,978,,,,,,,
Machhlish,Babhaniyawan,8242,0.934669383,978,,,,,,,
Machhlish,Goppur,693,0.078589645,978,,,,,,,
Machhlish,Meerpur Ta. Kariyanwa,2977,0.337622678,978,,,,,,,
Machhlish,Asawan,3663,0.415430337,978,,,,,,,
Machhlish,Semari,8013,0.908668332,978,,,,,,,
Machhlish,Gopalpur,1569,0.177901933,978,,,,,,,
Machhlish,Haweli,895,0.101462751,978,,,,,,,
Machhlish,Vankat,3224,0.365578697,978,,,,,,,
Machhlish,Shekha Jain Pur,827,0.093838382,978,,,,,,,
Machhlish,Ramdih,567,0.064318391,978,,,,,,,
Machhlish,Chauthar,2038,0.231077015,978,,,,,,,
Machhlish,Alapur Godhana,1527,0.173210013,978,,,,,,,
Machhlish,Bhedpur,460,0.0521976,978,,,,,,,
Machhlish,Amaien,3886,0.440649402,978,,,,,,,
Machhlish,Jarauna,3517,0.398813124,978,,,,,,,
Machhlish,Kamasin,3643,0.413084377,978,,,,,,,
Machhlish,Vaserawa,3772,0.427746624,978,,,,,,,
Machhlish,Kaserawa,6344,0.719427595,978,,,,,,,
Machhlish,Jagarnathpur,0,0,978,,,,,,,
Machhlish,Gurguji,671,0.076048189,978,,,,,,,
Machhlish,Ahirauli,0,0,978,,,,,,,
Machhlish,,0,0,978,,,,,,,
Mariahu,Bhagerathpur,1422,0.161232175,980,,,,,,,
Mariahu,Chak English Mehadi,1160,0.131564042,980,,,,,,,
Mariahu,Lorika,1574,0.178538586,980,,,,,,,
Mariahu,Jamalapur,2183,0.247587635,980,,,,,,,
Mariahu,Jamua,3649,0.413764499,980,,,,,,,
Mariahu,Ranipur,567,0.064280955,980,,,,,,,
Mariahu,Hasanpur,1243,0.140923632,980,,,,,,,
Mariahu,Chak Dost Jamalpur,118,0.013421298,980,,,,,,,
Mariahu,Baharaicha,969,0.109842731,980,,,,,,,
Mariahu,Utarai,2680,0.303921768,980,,,,,,,
Mariahu,Jagdishpur,715,0.081057577,980,,,,,,,
Mariahu,Barauli,1852,0.20997268,980,,,,,,,
Mariahu,Jamalpur,206,0.023310676,980,,,,,,,
Mariahu,Rampur,425,0.048210716,980,,,,,,,
Mariahu,Selhuapa,1132,0.128385314,980,,,,,,,
Mariahu,Chak Dost Mokalpur,69,0.007770225,980,,,,,,,
Mariahu,Malikanpur,2104,0.238581237,980,,,,,,,
Mariahu,Patti,492,0.055804346,980,,,,,,,
Mariahu,Gaura,3049,0.345775027,980,,,,,,,
Mariahu,Bhubhuwar,841,0.095361856,980,,,,,,,
Mariahu,Pitambarpur,196,0.0222511,980,,,,,,,
Mariahu,Baderi,4539,0.514777428,980,,,,,,,
Mariahu,Khajurahavan,484,0.054921366,980,,,,,,,
Mariahu,Bhawanipur,702,0.07964481,980,,,,,,,
Mariahu,Karan Patti,305,0.034612822,980,,,,,,,
Mariahu,Chaundhi,1369,0.155227911,980,,,,,,,
Mariahu,Barji,511,0.057923498,980,,,,,,,
Mariahu,Yakutpur,1106,0.125383181,980,,,,,,,
Mariahu,Rani Patti,1998,0.226572707,980,,,,,,,
Mariahu,Kumbh,3737,0.423830472,980,,,,,,,
Mariahu,Nadiyanva,1833,0.207853528,980,,,,,,,
Mariahu,Gauhar,2654,0.300919635,980,,,,,,,
Mariahu,Jagarnathpur,2048,0.232223779,980,,,,,,,
Mariahu,Saraiya,747,0.084766094,980,,,,,,,
Mariahu,Shripalpur,892,0.101189526,980,,,,,,,
Mariahu,Gagaura,967,0.109666134,980,,,,,,,
Mariahu,Kotawali,1141,0.12944489,980,,,,,,,
Mariahu,Parasath,2347,0.266130217,980,,,,,,,
Mariahu,Mahamoodpur,2622,0.297387715,980,,,,,,,
Mariahu,Saho Patti,3069,0.348070776,980,,,,,,,
Mariahu,Mahuari,3873,0.439194327,980,,,,,,,
Mariahu,Meerpur,1123,0.127325738,980,,,,,,,
Mariahu,Chak English Parsath Nadiyaon,51,0.005827669,980,,,,,,,
Mariahu,Mai Deeh,2711,0.307453689,980,,,,,,,
Mariahu,Bhatkaiya,394,0.044678795,980,,,,,,,
Mariahu,Soitha,1716,0.194608825,980,,,,,,,
Mariahu,Rampur,989,0.112138479,980,,,,,,,
Mariahu,Belwa,4776,0.541620024,980,,,,,,,
Mariahu,Koraha,729,0.082646942,980,,,,,,,
Mariahu,Bhaisaha,1263,0.14321938,980,,,,,,,
Mariahu,Sadarpur,983,0.111432095,980,,,,,,,
Mariahu,Dharmapur,360,0.040793683,980,,,,,,,
Mariahu,Belauna Kala,3016,0.34206651,980,,,,,,,
Mariahu,Salarpur,1497,0.169708785,980,,,,,,,
Mariahu,Chak Raviya,712,0.080704386,980,,,,,,,
Mariahu,Ranapur,878,0.099600161,980,,,,,,,
Mariahu,Barai Khurd,793,0.089887379,980,,,,,,,
Mariahu,Manapur,358,0.040617087,980,,,,,,,
Mariahu,Rakhawa,2121,0.240523793,980,,,,,,,
Mariahu,Ghamahapur,774,0.087768227,980,,,,,,,
Mariahu,Gobardhanpur,223,0.025253232,980,,,,,,,
Mariahu,Shivapur,1032,0.117083168,980,,,,,,,
Mariahu,Hardwari,3066,0.347717583,980,,,,,,,
Mariahu,Chak Sadho,16,0.001765961,980,,,,,,,
Mariahu,Sarai Kalidas,1768,0.200436494,980,,,,,,,
Mariahu,Mangari,1965,0.22286419,980,,,,,,,
Mariahu,Kishunpur,1551,0.175889646,980,,,,,,,
Mariahu,Dabilaha,1671,0.18948754,980,,,,,,,
Mariahu,Jogapur,1504,0.170591765,980,,,,,,,
Mariahu,Meja,2179,0.247057847,980,,,,,,,
Mariahu,Siddhanath,473,0.053685193,980,,,,,,,
Mariahu,Shekhanpur,699,0.079291618,980,,,,,,,
Mariahu,Churema,329,0.037261762,980,,,,,,,
Mariahu,Larpur,559,0.063397975,980,,,,,,,
Mariahu,Khijirpur,240,0.027195789,980,,,,,,,
Mariahu,Mukundpur,3174,0.359902709,980,,,,,,,
Mariahu,Gadaiya,498,0.05651073,980,,,,,,,
Mariahu,Datanav,2185,0.24776423,980,,,,,,,
Mariahu,Chaturbhuzpur,2266,0.256947224,980,,,,,,,
Mariahu,Mainpur,1806,0.204851395,980,,,,,,,
Mariahu,Jamin Jangi,26,0.003002132,980,,,,,,,
Mariahu,Jarauta,1901,0.215623753,980,,,,,,,
Mariahu,Habeebpur,0,0,980,,,,,,,
Mariahu,Gopalpur,209,0.023663868,980,,,,,,,
Mariahu,Diha,626,0.070991604,980,,,,,,,
Mariahu,Sarai Khurd,30,0.003355325,980,,,,,,,
Mariahu,Chaharpur,994,0.112668268,980,,,,,,,
Mariahu,Kanh Banshipur,1802,0.204321607,980,,,,,,,
Mariahu,Chak Naraianpur,2518,0.285555781,980,,,,,,,
Mariahu,Dinarpur,207,0.023487272,980,,,,,,,
Mariahu,Ibrahimpur,690,0.078232042,980,,,,,,,
Mariahu,Latakanpur,61,0.006887245,980,,,,,,,
Mariahu,Rampur Khas,649,0.073640545,980,,,,,,,
Mariahu,Baburi Gaon,695,0.07876183,980,,,,,,,
Mariahu,Rampur Nisfi,396,0.044855392,980,,,,,,,
Mariahu,Mohammadpur,260,0.029491537,980,,,,,,,
Mariahu,Kakarahi,1607,0.182247103,980,,,,,,,
Mariahu,Nagawa,204,0.02313408,980,,,,,,,
Mariahu,Raghunathpur,400,0.04538518,980,,,,,,,
Mariahu,Ramchandarpur,235,0.026666001,980,,,,,,,
Mariahu,Taktaya,976,0.11072571,980,,,,,,,
Mariahu,Dadara,1883,0.2135046,980,,,,,,,
Mariahu,Jiyanpur,1282,0.145338533,980,,,,,,,
Mariahu,Kolhara,269,0.030551113,980,,,,,,,
Mariahu,Baramdeva,1677,0.190193925,980,,,,,,,
Mariahu,Gaddopur,2420,0.274430231,980,,,,,,,
Mariahu,Khuawan,2171,0.246174866,980,,,,,,,
Mariahu,Barigaon,6720,0.76201187,980,,,,,,,
Mariahu,Dharmadaspur,1440,0.163351328,980,,,,,,,
Mariahu,Sotipur,1476,0.167413037,980,,,,,,,
Mariahu,Jiyaramau,832,0.09430228,980,,,,,,,
Mariahu,Ahamadpur,998,0.113198056,980,,,,,,,
Mariahu,Rajapur No. 1,1786,0.202555646,980,,,,,,,
Mariahu,Chandra Bhanpur,1847,0.209442892,980,,,,,,,
Mariahu,Uday Raj Patti,64,0.007240437,980,,,,,,,
Mariahu,Hiramanpur,196,0.0222511,980,,,,,,,
Mariahu,Narayanpur,1331,0.150989606,980,,,,,,,
Mariahu,Khundanpur,1222,0.138627884,980,,,,,,,
Mariahu,Paltupur,3850,0.436545387,980,,,,,,,
Mariahu,Umaram,1266,0.143572572,980,,,,,,,
Mariahu,Basahara,2386,0.270545118,980,,,,,,,
Mariahu,Bakiya,1257,0.142512996,980,,,,,,,
Mariahu,Ambarpur,1436,0.162821539,980,,,,,,,
Mariahu,Kajipur,2263,0.256594031,980,,,,,,,
Mariahu,Rasulpur,1553,0.176066242,980,,,,,,,
Mariahu,Chak Dost Barigaon,84,0.009536186,980,,,,,,,
Mariahu,Hinauti,1612,0.182776891,980,,,,,,,
Mariahu,Baghnari,1808,0.205027991,980,,,,,,,
Mariahu,Khoiri,5471,0.620381854,980,,,,,,,
Mariahu,Chak Kasba,445,0.050506465,980,,,,,,,
Mariahu,Ghatampur,1853,0.210149276,980,,,,,,,
Mariahu,Daudpur,2325,0.263657873,980,,,,,,,
Mariahu,Gopalpur,1212,0.137391711,980,,,,,,,
Mariahu,Mahamadpur Barigaon,1598,0.181187527,980,,,,,,,
Mariahu,Deokali,487,0.055274558,980,,,,,,,
Mariahu,Dhawa,646,0.073287352,980,,,,,,,
Mariahu,Ghanapur,1962,0.222510998,980,,,,,,,
Mariahu,Saidpur,755,0.085649075,980,,,,,,,
Mariahu,Ram Nagar,1165,0.13209383,980,,,,,,,
Mariahu,Ojhapur,1462,0.165823673,980,,,,,,,
Mariahu,Bhauras,1947,0.220745037,980,,,,,,,
Mariahu,Raghopur,354,0.040087299,980,,,,,,,
Mariahu,Lakhanpur,269,0.030551113,980,,,,,,,
Mariahu,Chorari,6067,0.688018133,980,,,,,,,
Mariahu,Rajapur No. 2,1514,0.171651341,980,,,,,,,
Mariahu,Sapahi Khas,1344,0.152402374,980,,,,,,,
Mariahu,Ranipur,2065,0.234166336,980,,,,,,,
Mariahu,Araji Dobhi,0,0,980,,,,,,,
Mariahu,Vijayan Patti,0,0,980,,,,,,,
Mariahu,Jagdishpur,0,0,980,,,,,,,
Mariahu,Dilawarpur,0,0,980,,,,,,,
Mariahu,Kasba Mariyahu,0,0,980,,,,,,,
Mariahu,Bhikhampur,0,0,980,,,,,,,
Mariahu,Lakhrawan,1757,0.199200322,980,,,,,,,
Mariahu,Newada,3322,0.376679332,980,,,,,,,
Mariahu,Hasiya,4926,0.558573243,980,,,,,,,
Mariahu,Chak English Haidar Husain,1031,0.116906572,980,,,,,,,
Mariahu,Bhiura,2448,0.277608959,980,,,,,,,
Mariahu,Jaisinghpur,2322,0.263304681,980,,,,,,,
Mariahu,Newada,1283,0.145515129,980,,,,,,,
Mariahu,Bhagwanpur,838,0.095008665,980,,,,,,,
Mariahu,Shivpur,3177,0.360255901,980,,,,,,,
Mariahu,Majhgawan,324,0.036731974,980,,,,,,,
Mariahu,Chintamanipur,355,0.040263895,980,,,,,,,
Mariahu,Jamalia,2604,0.295268562,980,,,,,,,
Mariahu,Shahpur,948,0.107546982,980,,,,,,,
Mariahu,Sonai,1258,0.142689592,980,,,,,,,
Mariahu,Allipur,1319,0.149576838,980,,,,,,,
Mariahu,Pureswa,2638,0.299153675,980,,,,,,,
Mariahu,Khanavan,1240,0.14057044,980,,,,,,,
Mariahu,Bari Gown,3289,0.372970816,980,,,,,,,
Mariahu,Salempur,726,0.08229375,980,,,,,,,
Mariahu,Manikpur,1374,0.155757699,980,,,,,,,
Mariahu,Pilakathua,2274,0.257830204,980,,,,,,,
Mariahu,Kabir Patti,751,0.085119287,980,,,,,,,
Mariahu,Kanhpur,2367,0.268425966,980,,,,,,,
Mariahu,Makhdumpur,861,0.097657605,980,,,,,,,
Mariahu,Manipur,1940,0.220038654,980,,,,,,,
Mariahu,Jairampwur,2004,0.227279091,980,,,,,,,
Mariahu,Jaungipur,1051,0.11920232,980,,,,,,,
Mariahu,Narharpur,492,0.055804346,980,,,,,,,
Mariahu,Rai Pur,3590,0.407053849,980,,,,,,,
Mariahu,Sarsara Khas,3836,0.434956022,980,,,,,,,
Mariahu,Saraibaidya,804,0.091123552,980,,,,,,,
Mariahu,Tulsipur,656,0.074346928,980,,,,,,,
Mariahu,Barsathi,3186,0.361315477,980,,,,,,,
Mariahu,Salarpur,4262,0.483343334,980,,,,,,,
Mariahu,Seur,4653,0.527668938,980,,,,,,,
Mariahu,Saharawan,3389,0.384272961,980,,,,,,,
Mariahu,Puradala,1138,0.129091698,980,,,,,,,
Mariahu,Singarpur,1078,0.122204452,980,,,,,,,
Mariahu,Ganeshpur,2594,0.294208986,980,,,,,,,
Mariahu,Kataghara,2418,0.274253634,980,,,,,,,
Mariahu,Bujurga,1906,0.216153541,980,,,,,,,
Mariahu,Bhannaur,3122,0.35407504,980,,,,,,,
Mariahu,Dhanipur,1506,0.170768361,980,,,,,,,
Mariahu,Bhagawanpur,1428,0.16193856,980,,,,,,,
Mariahu,Gopalpur,2233,0.253238707,980,,,,,,,
Mariahu,Kanawa,1489,0.168825805,980,,,,,,,
Mariahu,Kashipur,392,0.0445022,980,,,,,,,
Mariahu,Katavar,3245,0.368026126,980,,,,,,,
Mariahu,Chak Gareriya,75,0.00847661,980,,,,,,,
Mariahu,Jagdishpur,2552,0.289440893,980,,,,,,,
Mariahu,Barai Kala,913,0.103485273,980,,,,,,,
Mariahu,Dharikapur,1065,0.120791685,980,,,,,,,
Mariahu,Haripur,1549,0.17571305,980,,,,,,,
Mariahu,Gahlai,2668,0.302508999,980,,,,,,,
Mariahu,Gangapur,148,0.016776623,980,,,,,,,
Mariahu,Sarai Bikram,6661,0.755301221,980,,,,,,,
Mariahu,Jhinguriya,1089,0.123440625,980,,,,,,,
Mariahu,Gothanva,3479,0.394515531,980,,,,,,,
Mariahu,Tejagarh,1739,0.197257765,980,,,,,,,
Mariahu,Sarsara Mafi,830,0.094125684,980,,,,,,,
Mariahu,Chhangapur,2281,0.258713184,980,,,,,,,
Mariahu,Nakchedpur,234,0.026489404,980,,,,,,,
Mariahu,Seer,1517,0.172004534,980,,,,,,,
Mariahu,Ojhapur,385,0.043619219,980,,,,,,,
Mariahu,Papravan,5444,0.617379722,980,,,,,,,
Mariahu,Adampur,4440,0.503475282,980,,,,,,,
Mariahu,Tulsipur,1230,0.139510864,980,,,,,,,
Mariahu,Bhopatpur,582,0.066046915,980,,,,,,,
Mariahu,Mustafabad,698,0.079115021,980,,,,,,,
Mariahu,Teliyani,785,0.089004399,980,,,,,,,
Mariahu,Chak English Alamsingh,730,0.082823538,980,,,,,,,
Mariahu,Nigoh,6133,0.695435167,980,,,,,,,
Mariahu,Chak English Pali,69,0.007770225,980,,,,,,,
Mariahu,Adhanpur,1208,0.137038519,980,,,,,,,
Mariahu,Banjari,1464,0.166000268,980,,,,,,,
Mariahu,Chak English Chhangapur,656,0.074346928,980,,,,,,,
Mariahu,Sarauna,2851,0.323347331,980,,,,,,,
Mariahu,Pali,2537,0.287674933,980,,,,,,,
Mariahu,Chak E Damodara,178,0.020131947,980,,,,,,,
Mariahu,Bariyarpur,662,0.075053313,980,,,,,,,
Mariahu,Magra,2339,0.265247238,980,,,,,,,
Mariahu,Gaddopur,677,0.076819273,980,,,,,,,
Mariahu,Jairampur,1919,0.217566309,980,,,,,,,
Mariahu,Damodara,4191,0.475219917,980,,,,,,,
Mariahu,Manui,1378,0.156287487,980,,,,,,,
Mariahu,Patkhauli Sampati Pathak,1403,0.159113023,980,,,,,,,
Mariahu,Ram Nagar,1506,0.170768361,980,,,,,,,
Mariahu,Kajipur Dargah,2482,0.281494072,980,,,,,,,
Mariahu,Sirauli,2190,0.248294018,980,,,,,,,
Mariahu,Garopur,2277,0.258183396,980,,,,,,,
Mariahu,Chhangapur,2954,0.335002669,980,,,,,,,
Mariahu,Bidhmiauwa,771,0.087415035,980,,,,,,,
Mariahu,Dilavarpur Dargah,132,0.015010662,980,,,,,,,
Mariahu,Jamalapur,6808,0.772077844,980,,,,,,,
Mariahu,Bairethi,36,0.004061708,980,,,,,,,
Mariahu,Javansipur,3971,0.450319876,980,,,,,,,
Mariahu,Bankat,6405,0.726339471,980,,,,,,,
Mariahu,Kasiyanw,2680,0.303921768,980,,,,,,,
Mariahu,Chak English Mohammad Hanif,828,0.093949088,980,,,,,,,
Mariahu,Joodpur,1009,0.114434227,980,,,,,,,
Mariahu,Dinapur,923,0.104721446,980,,,,,,,
Mariahu,Jalaluddinpur,352,0.039910702,980,,,,,,,
Mariahu,Chaturbhujpur,4392,0.498000805,980,,,,,,,
Mariahu,Dhanapur,1782,0.202025858,980,,,,,,,
Mariahu,Kanti,936,0.106134214,980,,,,,,,
Mariahu,Chak Badauli,184,0.020838332,980,,,,,,,
Mariahu,Pariyat,5670,0.642986145,980,,,,,,,
Mariahu,Banewara,3798,0.430717717,980,,,,,,,
Mariahu,Chaur,1367,0.155051314,980,,,,,,,
Mariahu,Chamraha,1749,0.198317342,980,,,,,,,
Mariahu,Rajapur,2981,0.338004802,980,,,,,,,
Mariahu,Shivapur,240,0.027195789,980,,,,,,,
Mariahu,Patkhauli Chunni Shukla,378,0.042912836,980,,,,,,,
Mariahu,Patti Jamalpur,920,0.104368254,980,,,,,,,
Mariahu,Jamunipur,2988,0.338887781,980,,,,,,,
Mariahu,Bharahupur,1419,0.160878983,980,,,,,,,
Mariahu,Gota,2180,0.247234442,980,,,,,,,
Mariahu,Jirakpur,142,0.016070239,980,,,,,,,
Mariahu,Mangermoo,575,0.065163935,980,,,,,,,
Mariahu,Raipur,1018,0.115493803,980,,,,,,,
Mariahu,Malai,1313,0.148870453,980,,,,,,,
Mariahu,Gopalapur,4846,0.549566846,980,,,,,,,
Mariahu,Pura Noniya,595,0.067459683,980,,,,,,,
Mariahu,Khemapur,1050,0.119025724,980,,,,,,,
Mariahu,Keshopur,850,0.096421433,980,,,,,,,
Mariahu,Pure Lala,1171,0.132800215,980,,,,,,,
Mariahu,Kohdar,800,0.09077036,980,,,,,,,
Mariahu,Raghoram Patti,1537,0.174300281,980,,,,,,,
Mariahu,Araji Barasathi,0,0,980,,,,,,,
Mariahu,Jogapur,1982,0.224806746,980,,,,,,,
Mariahu,Banpurva,1051,0.11920232,980,,,,,,,
Mariahu,Sarai Harihar,581,0.065870319,980,,,,,,,
Mariahu,Gahli,2183,0.247587635,980,,,,,,,
Mariahu,Balbhaddar Pur,1609,0.182423699,980,,,,,,,
Mariahu,Aunra,7947,0.901169542,980,,,,,,,
Mariahu,Rasawadiya,972,0.110195922,980,,,,,,,
Mariahu,Mahamadpur,313,0.035495802,980,,,,,,,
Mariahu,Mannaura,1704,0.193196057,980,,,,,,,
Mariahu,Jitapur,1534,0.17394709,980,,,,,,,
Mariahu,Parasupur,561,0.063574571,980,,,,,,,
Mariahu,Saidipur,1076,0.122027857,980,,,,,,,
Mariahu,Kumbhapur,1548,0.175536454,980,,,,,,,
Mariahu,Phatuhi Khurd,436,0.049446888,980,,,,,,,
Mariahu,Chakdoman,436,0.049446888,980,,,,,,,
Mariahu,Banideeh,4089,0.463741176,980,,,,,,,
Mariahu,Bhadrawan,4331,0.49111356,980,,,,,,,
Mariahu,Saidupur,1925,0.218272693,980,,,,,,,
Mariahu,Karo,3991,0.452615625,980,,,,,,,
Mariahu,Ahirauli,2004,0.227279091,980,,,,,,,
Mariahu,Parevan,5120,0.580647747,980,,,,,,,
Mariahu,Padumpur,572,0.064810743,980,,,,,,,
Mariahu,Chak Belkatha,389,0.044149007,980,,,,,,,
Mariahu,Shahawpur,1283,0.145515129,980,,,,,,,
Mariahu,Rasulha,1920,0.217742905,980,,,,,,,
Mariahu,Gahraul,961,0.108959751,980,,,,,,,
Mariahu,Dadha,830,0.094125684,980,,,,,,,
Mariahu,Phatuhi Kala,515,0.058453286,980,,,,,,,
Mariahu,Shekhpur,3361,0.381094233,980,,,,,,,
Mariahu,Bhagwanpur,760,0.086178863,980,,,,,,,
Mariahu,Paranpur,2020,0.229045051,980,,,,,,,
Mariahu,Gandhaunna,8648,0.980637755,980,,,,,,,
Mariahu,Tiwaran,888,0.100659737,980,,,,,,,
Mariahu,Mahamadpur Patti Bairi,601,0.068166068,980,,,,,,,
Mariahu,Sirauli,3189,0.36166867,980,,,,,,,
Mariahu,Ashapur,682,0.077349061,980,,,,,,,
Mariahu,Dharampur,1967,0.223040786,980,,,,,,,
Mariahu,Dinapur,2246,0.254651475,980,,,,,,,
Mariahu,Kishunpur,386,0.043795816,980,,,,,,,
Mariahu,Karmhi,243,0.027548981,980,,,,,,,
Mariahu,Mahamadpur Chak Hulash,406,0.046091564,980,,,,,,,
Mariahu,Mahamadpur Patti Hulas,992,0.112491671,980,,,,,,,
Mariahu,Gora Patti,7291,0.826822613,980,,,,,,,
Mariahu,Khargupur,226,0.025606425,980,,,,,,,
Mariahu,Dhananjaipur,1529,0.173417302,980,,,,,,,
Mariahu,Fattupur,891,0.101012929,980,,,,,,,
Mariahu,Rasulha,5974,0.677422371,980,,,,,,,
Mariahu,Chak Malai,919,0.104191658,980,,,,,,,
Mariahu,Kolwari,2834,0.321404775,980,,,,,,,
Mariahu,Tilanga,1697,0.192489672,980,,,,,,,
Mariahu,Dhanethu,5474,0.620735046,980,,,,,,,
Mariahu,Kusha,5097,0.577998806,980,,,,,,,
Mariahu,Kharganpur,427,0.048387312,980,,,,,,,
Mariahu,Pipariya,967,0.109666134,980,,,,,,,
Mariahu,Karmauva Khas,698,0.079115021,980,,,,,,,
Mariahu,Ranapur,2302,0.261008933,980,,,,,,,
Mariahu,Bharsath,2501,0.283613224,980,,,,,,,
Mariahu,Patkhauli Alamganj,6578,0.745941631,980,,,,,,,
Mariahu,Banpurwa,212,0.02401706,980,,,,,,,
Mariahu,Duban,923,0.104721446,980,,,,,,,
Mariahu,Rajapur,1875,0.212621621,980,,,,,,,
Mariahu,Kotgaon,5271,0.597777562,980,,,,,,,
Mariahu,Bhageri,2389,0.27089831,980,,,,,,,
Mariahu,Chakaipur,2571,0.291560046,980,,,,,,,
Mariahu,Pachurukhi Jalim Singh,754,0.085472479,980,,,,,,,
Mariahu,Hathera,3227,0.365906974,980,,,,,,,
Mariahu,Mishran,285,0.032317074,980,,,,,,,
Mariahu,Kathar,741,0.084059711,980,,,,,,,
Mariahu,Pachurukhi Devi Prasad,364,0.041323471,980,,,,,,,
Mariahu,Thathar,2249,0.255004667,980,,,,,,,
Mariahu,Kharagasipur,881,0.099953353,980,,,,,,,
Mariahu,Ankara,1057,0.119908705,980,,,,,,,
Mariahu,Pachurukhi Kalika Parasad,663,0.075229909,980,,,,,,,
Mariahu,Chak Kantutwa,19,0.002119152,980,,,,,,,
Mariahu,Pure Dayal,3147,0.356900577,980,,,,,,,
Mariahu,Jamalpur,2451,0.277962151,980,,,,,,,
Mariahu,Tiwaran,434,0.049270292,980,,,,,,,
Mariahu,Sapahi,1713,0.194255633,980,,,,,,,
Mariahu,Rikevipur,1537,0.174300281,980,,,,,,,
Mariahu,Nonari,1951,0.221274826,980,,,,,,,
Mariahu,Sehara,3683,0.417649611,980,,,,,,,
Mariahu,Benipur,998,0.113198056,980,,,,,,,
Mariahu,Chak Badhawal,1137,0.128915102,980,,,,,,,
Mariahu,Ashanandpur,7212,0.817816216,980,,,,,,,
Mariahu,Shekhpur,1011,0.114610824,980,,,,,,,
Mariahu,Patti Bharat Rai,1587,0.179951355,980,,,,,,,
Mariahu,Pachauli,3677,0.416943227,980,,,,,,,
Mariahu,Pura Jiwan,1652,0.187368388,980,,,,,,,
Mariahu,Wajidpur,2257,0.255887648,980,,,,,,,
Mariahu,Hajipur,178,0.020131947,980,,,,,,,
Mariahu,Duban,371,0.042029855,980,,,,,,,
Mariahu,Narsingh Das Pur,193,0.021897908,980,,,,,,,
Mariahu,Lagdharpur,1908,0.216330137,980,,,,,,,
Mariahu,Allipur,542,0.061455418,980,,,,,,,
Mariahu,Wallipur,1325,0.150283221,980,,,,,,,
Mariahu,Rampur,5913,0.670535127,980,,,,,,,
Mariahu,Raibhanpur,797,0.090417167,980,,,,,,,
Mariahu,Chatturpur,855,0.096951221,980,,,,,,,
Mariahu,Vijayagir,2049,0.232400376,980,,,,,,,
Mariahu,Kakopur,917,0.104015061,980,,,,,,,
Mariahu,Kharagpur,285,0.032317074,980,,,,,,,
Mariahu,Kohara,1039,0.117789552,980,,,,,,,
Mariahu,Raghoram Patti Mafi,519,0.058806478,980,,,,,,,
Mariahu,Bauriya,1117,0.126619354,980,,,,,,,
Mariahu,Sahanpur,1240,0.14057044,980,,,,,,,
Mariahu,Pokhara,707,0.080174598,980,,,,,,,
Mariahu,Chaturbhujpur,427,0.048387312,980,,,,,,,
Mariahu,Nagaur,252,0.028608557,980,,,,,,,
Mariahu,Basant Patti,216,0.024546848,980,,,,,,,
Mariahu,Semuhi,1838,0.208383316,980,,,,,,,
Mariahu,Shahjani,2074,0.235225912,980,,,,,,,
Mariahu,Sorha,184,0.020838332,980,,,,,,,
Mariahu,Patti Kirat Rai,3350,0.379858061,980,,,,,,,
Mariahu,Mahthiya,631,0.071521393,980,,,,,,,
Mariahu,Nagesara,307,0.034789418,980,,,,,,,
Mariahu,Chak Bujurga,0,0,980,,,,,,,
Mariahu,Pura Uttam,0,0,980,,,,,,,
Mariahu,Ariyar,8003,0.907526999,980,,,,,,,
Mariahu,Chilai,663,0.075229909,980,,,,,,,
Mariahu,Rampur Nisfi,998,0.113198056,980,,,,,,,
Mariahu,Arazi Sikaraur,132,0.015010662,980,,,,,,,
Mariahu,Rajapur,1968,0.223217382,980,,,,,,,
Mariahu,Kevalapur,131,0.014834067,980,,,,,,,
Mariahu,Palhanpur,2208,0.250413171,980,,,,,,,
Mariahu,Mugauna,1543,0.175006666,980,,,,,,,
Mariahu,Chak Duddhadhari,0,0,980,,,,,,,
Mariahu,Sarang Deeh,0,0,980,,,,,,,
Mariahu,Chak Pariyat,0,0,980,,,,,,,
Mariahu,Chak Shri Krishna Patti,0,0,980,,,,,,,
Mariahu,Chak Dhuritara,0,0,980,,,,,,,
Mariahu,Chak Allipur,0,0,980,,,,,,,
Mariahu,Mariahu (NP),31389,3.559469583,980,,,,,,,
Mariahu,Kajihad,4921,0.558043455,980,,,,,,,
Mariahu,Sahadatpur,1947,0.220745037,980,,,,,,,
Mariahu,Malpur,249,0.028255365,980,,,,,,,
Mariahu,Akopur,640,0.072580969,980,,,,,,,
Mariahu,Araji Bhora,757,0.08582567,980,,,,,,,
Mariahu,Bhanapur,1324,0.150106626,980,,,,,,,
Mariahu,Kolahalpur,762,0.086355459,980,,,,,,,
Mariahu,Bhimpur,487,0.055274558,980,,,,,,,
Mariahu,Raghoram Patti Awwal,78,0.008829801,980,,,,,,,
Mariahu,Chak Padari,699,0.079291618,980,,,,,,,
Mariahu,Raghunath Pur,1467,0.166353461,980,,,,,,,
